RowNumber,CustomerId,Surname,Gender,Age,Balance,EstimatedSalary,ProductName,ProductType,DownLimit
7682,15633608,Black,Male,33,146193.6,55796.83,Guang Da Currency Fund B,Currency Fund,16500
7682,15633608,Black,Male,33,146193.6,55796.83,Nong Ye Accidental Insurance C,Accidental Insurance,42000
7682,15633608,Black,Male,33,146193.6,55796.83,Gong Shang Stock Fund A,Stock Fund,59000
7682,15633608,Black,Male,33,146193.6,55796.83,Chong Qing Debenture B,Debenture,84000
1652,15585067,Wilson,Male,31,108632.48,179485.96,Guang Da Currency Fund B,Currency Fund,16500
1652,15585067,Wilson,Male,31,108632.48,179485.96,Gong Shang Medical Insurance A,Medical Insurance,35000
1652,15585067,Wilson,Male,31,108632.48,179485.96,Guang Da Stock Fund C,Stock Fund,70000
1652,15585067,Wilson,Male,31,108632.48,179485.96,Zhong Xin Debenture C,Debenture,89000
178,15790355,Okechukwu,Male,36,190479.48,179351.89,Guang Da Currency Fund B,Currency Fund,16500
178,15790355,Okechukwu,Male,36,190479.48,179351.89,Hua Xia Accidental Insurance A,Accidental Insurance,36000
178,15790355,Okechukwu,Male,36,190479.48,179351.89,Gong Shang Stock Fund A,Stock Fund,59000
178,15790355,Okechukwu,Male,36,190479.48,179351.89,Chong Qing Debenture B,Debenture,84000
8183,15774402,Donaldson,Male,36,0,182843.24,Ping An Currency Fund A,Currency Fund,12000
8183,15774402,Donaldson,Male,36,0,182843.24,Hua Xia Accidental Insurance A,Accidental Insurance,36000
8183,15774402,Donaldson,Male,36,0,182843.24,Nong Ye Stock Fund B,Stock Fund,64000
8183,15774402,Donaldson,Male,36,0,182843.24,Xing Ye Debenture A,Debenture,80000
8004,15595426,Madukwe,Male,57,105000.85,87412.24,Ping An Currency Fund A,Currency Fund,12000
8004,15595426,Madukwe,Male,57,105000.85,87412.24,Jian She Accidental Insurance B,Accidental Insurance,39000
8004,15595426,Madukwe,Male,57,105000.85,87412.24,Gong Shang Stock Fund A,Stock Fund,59000
8004,15595426,Madukwe,Male,57,105000.85,87412.24,Xing Ye Debenture A,Debenture,80000
6098,15615050,Savage,Male,47,107915.94,63452.18,Guang Da Currency Fund B,Currency Fund,16500
6098,15615050,Savage,Male,47,107915.94,63452.18,Gong Shang Medical Insurance A,Medical Insurance,35000
9192,15764708,Chiabuotu,Male,30,117696.67,100843.82,Ping An Currency Fund A,Currency Fund,12000
9192,15764708,Chiabuotu,Male,30,117696.67,100843.82,Gong Shang Medical Insurance A,Medical Insurance,35000
9192,15764708,Chiabuotu,Male,30,117696.67,100843.82,Gong Shang Stock Fund A,Stock Fund,59000
9192,15764708,Chiabuotu,Male,30,117696.67,100843.82,Zhong Xin Debenture C,Debenture,89000
4127,15664759,Lamb,Male,32,0,191545.65,Guang Da Currency Fund B,Currency Fund,16500
4127,15664759,Lamb,Male,32,0,191545.65,Ping An Medical Insurance C,Medical Insurance,44000
4127,15664759,Lamb,Male,32,0,191545.65,Gong Shang Stock Fund A,Stock Fund,59000
4127,15664759,Lamb,Male,32,0,191545.65,Xing Ye Debenture A,Debenture,80000
1378,15808228,Tuan,Female,44,60603.4,178045.97,Zhao Shang Currency Fund C,Currency Fund,20000
1378,15808228,Tuan,Female,44,60603.4,178045.97,Jian She Accidental Insurance B,Accidental Insurance,39000
1378,15808228,Tuan,Female,44,60603.4,178045.97,Nong Ye Stock Fund B,Stock Fund,64000
1378,15808228,Tuan,Female,44,60603.4,178045.97,Chong Qing Debenture B,Debenture,84000
575,15644753,Hung,Male,40,110929.96,30876.84,Ping An Currency Fund A,Currency Fund,12000
7441,15604130,Johnstone,Female,47,142319.03,100183.05,Guang Da Currency Fund B,Currency Fund,16500
7441,15604130,Johnstone,Female,47,142319.03,100183.05,Hua Xia Accidental Insurance A,Accidental Insurance,36000
7441,15604130,Johnstone,Female,47,142319.03,100183.05,Gong Shang Stock Fund A,Stock Fund,59000
7441,15604130,Johnstone,Female,47,142319.03,100183.05,Chong Qing Debenture B,Debenture,84000
1218,15696900,Burns,Male,29,145541.56,58019.95,Ping An Currency Fund A,Currency Fund,12000
1218,15696900,Burns,Male,29,145541.56,58019.95,Hua Xia Accidental Insurance A,Accidental Insurance,36000
1218,15696900,Burns,Male,29,145541.56,58019.95,Nong Ye Stock Fund B,Stock Fund,64000
1218,15696900,Burns,Male,29,145541.56,58019.95,Xing Ye Debenture A,Debenture,80000
8909,15656522,Sutherland,Male,32,158537.42,166850.57,Zhao Shang Currency Fund C,Currency Fund,20000
8909,15656522,Sutherland,Male,32,158537.42,166850.57,Hua Xia Accidental Insurance A,Accidental Insurance,36000
8909,15656522,Sutherland,Male,32,158537.42,166850.57,Nong Ye Stock Fund B,Stock Fund,64000
8909,15656522,Sutherland,Male,32,158537.42,166850.57,Chong Qing Debenture B,Debenture,84000
5271,15607230,Michel,Male,33,150186.22,65611.01,Ping An Currency Fund A,Currency Fund,12000
5271,15607230,Michel,Male,33,150186.22,65611.01,Ping An Medical Insurance C,Medical Insurance,44000
5271,15607230,Michel,Male,33,150186.22,65611.01,Gong Shang Stock Fund A,Stock Fund,59000
5271,15607230,Michel,Male,33,150186.22,65611.01,Chong Qing Debenture B,Debenture,84000
3851,15775293,Stephenson,Male,34,143292.95,66526.01,Guang Da Currency Fund B,Currency Fund,16500
3851,15775293,Stephenson,Male,34,143292.95,66526.01,Jian She Accidental Insurance B,Accidental Insurance,39000
3851,15775293,Stephenson,Male,34,143292.95,66526.01,Gong Shang Stock Fund A,Stock Fund,59000
3851,15775293,Stephenson,Male,34,143292.95,66526.01,Zhong Xin Debenture C,Debenture,89000
8551,15709016,North,Female,47,91219.29,158845.49,Zhao Shang Currency Fund C,Currency Fund,20000
8551,15709016,North,Female,47,91219.29,158845.49,Nong Ye Accidental Insurance C,Accidental Insurance,42000
8551,15709016,North,Female,47,91219.29,158845.49,Nong Ye Stock Fund B,Stock Fund,64000
8551,15709016,North,Female,47,91219.29,158845.49,Chong Qing Debenture B,Debenture,84000
7493,15776545,Napolitani,Male,28,200724.96,82872.64,Guang Da Currency Fund B,Currency Fund,16500
7493,15776545,Napolitani,Male,28,200724.96,82872.64,Gong Shang Medical Insurance A,Medical Insurance,35000
7493,15776545,Napolitani,Male,28,200724.96,82872.64,Nong Ye Stock Fund B,Stock Fund,64000
7493,15776545,Napolitani,Male,28,200724.96,82872.64,Zhong Xin Debenture C,Debenture,89000
838,15589488,Ch'eng,Female,56,111642.08,80553.87,Zhao Shang Currency Fund C,Currency Fund,20000
838,15589488,Ch'eng,Female,56,111642.08,80553.87,Zhong Xin Medical Insurance B,Medical Insurance,39000
838,15589488,Ch'eng,Female,56,111642.08,80553.87,Gong Shang Stock Fund A,Stock Fund,59000
838,15589488,Ch'eng,Female,56,111642.08,80553.87,Xing Ye Debenture A,Debenture,80000
9839,15616367,Ricci,Male,39,121523.51,161655.55,Guang Da Currency Fund B,Currency Fund,16500
9839,15616367,Ricci,Male,39,121523.51,161655.55,Gong Shang Medical Insurance A,Medical Insurance,35000
9839,15616367,Ricci,Male,39,121523.51,161655.55,Nong Ye Stock Fund B,Stock Fund,64000
9839,15616367,Ricci,Male,39,121523.51,161655.55,Chong Qing Debenture B,Debenture,84000
91,15757535,Heap,Female,44,0,174205.22,Guang Da Currency Fund B,Currency Fund,16500
91,15757535,Heap,Female,44,0,174205.22,Hua Xia Accidental Insurance A,Accidental Insurance,36000
91,15757535,Heap,Female,44,0,174205.22,Gong Shang Stock Fund A,Stock Fund,59000
91,15757535,Heap,Female,44,0,174205.22,Xing Ye Debenture A,Debenture,80000
4927,15762927,Sung,Female,36,100762.64,182156.86,Zhao Shang Currency Fund C,Currency Fund,20000
4927,15762927,Sung,Female,36,100762.64,182156.86,Hua Xia Accidental Insurance A,Accidental Insurance,36000
4927,15762927,Sung,Female,36,100762.64,182156.86,Nong Ye Stock Fund B,Stock Fund,64000
4927,15762927,Sung,Female,36,100762.64,182156.86,Xing Ye Debenture A,Debenture,80000
5756,15600813,Hyde,Male,50,90305.76,124626.57,Guang Da Currency Fund B,Currency Fund,16500
5756,15600813,Hyde,Male,50,90305.76,124626.57,Ping An Medical Insurance C,Medical Insurance,44000
5756,15600813,Hyde,Male,50,90305.76,124626.57,Gong Shang Stock Fund A,Stock Fund,59000
5756,15600813,Hyde,Male,50,90305.76,124626.57,Zhong Xin Debenture C,Debenture,89000
5852,15722053,Oguejiofor,Male,33,0,190112.05,Ping An Currency Fund A,Currency Fund,12000
5852,15722053,Oguejiofor,Male,33,0,190112.05,Jian She Accidental Insurance B,Accidental Insurance,39000
5852,15722053,Oguejiofor,Male,33,0,190112.05,Gong Shang Stock Fund A,Stock Fund,59000
5852,15722053,Oguejiofor,Male,33,0,190112.05,Xing Ye Debenture A,Debenture,80000
5554,15651450,Panicucci,Male,31,123212.08,112157.31,Zhao Shang Currency Fund C,Currency Fund,20000
5554,15651450,Panicucci,Male,31,123212.08,112157.31,Nong Ye Accidental Insurance C,Accidental Insurance,42000
5554,15651450,Panicucci,Male,31,123212.08,112157.31,Gong Shang Stock Fund A,Stock Fund,59000
5554,15651450,Panicucci,Male,31,123212.08,112157.31,Zhong Xin Debenture C,Debenture,89000
3426,15802207,Ibezimako,Male,43,110182.54,87537.32,Ping An Currency Fund A,Currency Fund,12000
3426,15802207,Ibezimako,Male,43,110182.54,87537.32,Jian She Accidental Insurance B,Accidental Insurance,39000
3426,15802207,Ibezimako,Male,43,110182.54,87537.32,Gong Shang Stock Fund A,Stock Fund,59000
3426,15802207,Ibezimako,Male,43,110182.54,87537.32,Chong Qing Debenture B,Debenture,84000
7738,15566563,Duigan,Female,30,137851.31,5008.23,Ping An Currency Fund A,Currency Fund,12000
5685,15795132,Molineux,Female,25,91718.8,28411.23,Ping An Currency Fund A,Currency Fund,12000
9834,15807245,McKay,Female,41,200117.76,94142.35,Guang Da Currency Fund B,Currency Fund,16500
9834,15807245,McKay,Female,41,200117.76,94142.35,Zhong Xin Medical Insurance B,Medical Insurance,39000
9834,15807245,McKay,Female,41,200117.76,94142.35,Guang Da Stock Fund C,Stock Fund,70000
9834,15807245,McKay,Female,41,200117.76,94142.35,Xing Ye Debenture A,Debenture,80000
7482,15778589,Collier,Male,34,113014.7,56646.28,Guang Da Currency Fund B,Currency Fund,16500
7482,15778589,Collier,Male,34,113014.7,56646.28,Gong Shang Medical Insurance A,Medical Insurance,35000
6972,15658240,Parry,Female,44,135814.7,115091.38,Guang Da Currency Fund B,Currency Fund,16500
6972,15658240,Parry,Female,44,135814.7,115091.38,Jian She Accidental Insurance B,Accidental Insurance,39000
6972,15658240,Parry,Female,44,135814.7,115091.38,Gong Shang Stock Fund A,Stock Fund,59000
6972,15658240,Parry,Female,44,135814.7,115091.38,Xing Ye Debenture A,Debenture,80000
3589,15571958,McIntosh,Male,40,221532.8,171867.08,Ping An Currency Fund A,Currency Fund,12000
3589,15571958,McIntosh,Male,40,221532.8,171867.08,Gong Shang Medical Insurance A,Medical Insurance,35000
3589,15571958,McIntosh,Male,40,221532.8,171867.08,Nong Ye Stock Fund B,Stock Fund,64000
3589,15571958,McIntosh,Male,40,221532.8,171867.08,Chong Qing Debenture B,Debenture,84000
4093,15780779,Ramsbotham,Female,40,0,114093.73,Ping An Currency Fund A,Currency Fund,12000
7525,15620103,Ho,Female,40,167181.01,185156.94,Zhao Shang Currency Fund C,Currency Fund,20000
7525,15620103,Ho,Female,40,167181.01,185156.94,Jian She Accidental Insurance B,Accidental Insurance,39000
7525,15620103,Ho,Female,40,167181.01,185156.94,Guang Da Stock Fund C,Stock Fund,70000
7525,15620103,Ho,Female,40,167181.01,185156.94,Xing Ye Debenture A,Debenture,80000
3499,15694253,Palerma,Female,41,152105.57,132374.41,Ping An Currency Fund A,Currency Fund,12000
3499,15694253,Palerma,Female,41,152105.57,132374.41,Nong Ye Accidental Insurance C,Accidental Insurance,42000
3499,15694253,Palerma,Female,41,152105.57,132374.41,Nong Ye Stock Fund B,Stock Fund,64000
3499,15694253,Palerma,Female,41,152105.57,132374.41,Xing Ye Debenture A,Debenture,80000
9699,15771477,Fiorentini,Male,49,106160.37,116893.87,Zhao Shang Currency Fund C,Currency Fund,20000
9699,15771477,Fiorentini,Male,49,106160.37,116893.87,Hua Xia Accidental Insurance A,Accidental Insurance,36000
9699,15771477,Fiorentini,Male,49,106160.37,116893.87,Guang Da Stock Fund C,Stock Fund,70000
9699,15771477,Fiorentini,Male,49,106160.37,116893.87,Zhong Xin Debenture C,Debenture,89000
8234,15589019,Morant,Female,33,92855.02,159813.18,Zhao Shang Currency Fund C,Currency Fund,20000
8234,15589019,Morant,Female,33,92855.02,159813.18,Nong Ye Accidental Insurance C,Accidental Insurance,42000
8234,15589019,Morant,Female,33,92855.02,159813.18,Guang Da Stock Fund C,Stock Fund,70000
8234,15589019,Morant,Female,33,92855.02,159813.18,Zhong Xin Debenture C,Debenture,89000
233,15787174,Sergeyev,Female,37,0,156105.03,Ping An Currency Fund A,Currency Fund,12000
233,15787174,Sergeyev,Female,37,0,156105.03,Hua Xia Accidental Insurance A,Accidental Insurance,36000
1078,15729832,Cheng,Male,29,145512.84,20207.02,Ping An Currency Fund A,Currency Fund,12000
8805,15773973,Hill,Male,41,0,191215.61,Ping An Currency Fund A,Currency Fund,12000
8805,15773973,Hill,Male,41,0,191215.61,Zhong Xin Medical Insurance B,Medical Insurance,39000
8805,15773973,Hill,Male,41,0,191215.61,Gong Shang Stock Fund A,Stock Fund,59000
8805,15773973,Hill,Male,41,0,191215.61,Xing Ye Debenture A,Debenture,80000
114,15591100,Chiemela,Male,36,106190.55,22994.32,Ping An Currency Fund A,Currency Fund,12000
1369,15745843,Kinlaw,Female,31,0,136610.02,Ping An Currency Fund A,Currency Fund,12000
7815,15598338,Mays,Female,33,168560.46,90270.16,Zhao Shang Currency Fund C,Currency Fund,20000
7815,15598338,Mays,Female,33,168560.46,90270.16,Gong Shang Medical Insurance A,Medical Insurance,35000
7815,15598338,Mays,Female,33,168560.46,90270.16,Gong Shang Stock Fund A,Stock Fund,59000
7815,15598338,Mays,Female,33,168560.46,90270.16,Zhong Xin Debenture C,Debenture,89000
5132,15707479,Fan,Male,40,125608.72,122073.48,Zhao Shang Currency Fund C,Currency Fund,20000
5132,15707479,Fan,Male,40,125608.72,122073.48,Zhong Xin Medical Insurance B,Medical Insurance,39000
5132,15707479,Fan,Male,40,125608.72,122073.48,Gong Shang Stock Fund A,Stock Fund,59000
5132,15707479,Fan,Male,40,125608.72,122073.48,Chong Qing Debenture B,Debenture,84000
375,15759537,Bianchi,Male,35,58469.37,172459.39,Zhao Shang Currency Fund C,Currency Fund,20000
375,15759537,Bianchi,Male,35,58469.37,172459.39,Nong Ye Accidental Insurance C,Accidental Insurance,42000
375,15759537,Bianchi,Male,35,58469.37,172459.39,Gong Shang Stock Fund A,Stock Fund,59000
375,15759537,Bianchi,Male,35,58469.37,172459.39,Chong Qing Debenture B,Debenture,84000
9354,15693926,Pan,Male,37,178742.71,194493.57,Zhao Shang Currency Fund C,Currency Fund,20000
9354,15693926,Pan,Male,37,178742.71,194493.57,Ping An Medical Insurance C,Medical Insurance,44000
9354,15693926,Pan,Male,37,178742.71,194493.57,Guang Da Stock Fund C,Stock Fund,70000
9354,15693926,Pan,Male,37,178742.71,194493.57,Chong Qing Debenture B,Debenture,84000
4187,15702175,Herrin,Female,29,148654.84,28805.09,Guang Da Currency Fund B,Currency Fund,16500
4187,15702175,Herrin,Female,29,148654.84,28805.09,Gong Shang Medical Insurance A,Medical Insurance,35000
279,15683562,Allen,Male,35,84026.86,164255.69,Ping An Currency Fund A,Currency Fund,12000
279,15683562,Allen,Male,35,84026.86,164255.69,Nong Ye Accidental Insurance C,Accidental Insurance,42000
279,15683562,Allen,Male,35,84026.86,164255.69,Nong Ye Stock Fund B,Stock Fund,64000
279,15683562,Allen,Male,35,84026.86,164255.69,Xing Ye Debenture A,Debenture,80000
3453,15722965,Yefimova,Male,57,89079.41,53179.21,Ping An Currency Fund A,Currency Fund,12000
8002,15798053,Nnachetam,Male,32,0,126475.79,Ping An Currency Fund A,Currency Fund,12000
7477,15737909,Bates,Male,44,111095.58,100137.7,Guang Da Currency Fund B,Currency Fund,16500
7477,15737909,Bates,Male,44,111095.58,100137.7,Gong Shang Medical Insurance A,Medical Insurance,35000
7477,15737909,Bates,Male,44,111095.58,100137.7,Nong Ye Stock Fund B,Stock Fund,64000
7477,15737909,Bates,Male,44,111095.58,100137.7,Chong Qing Debenture B,Debenture,84000
5294,15602909,Dickson,Female,41,0,166224.39,Guang Da Currency Fund B,Currency Fund,16500
5294,15602909,Dickson,Female,41,0,166224.39,Gong Shang Medical Insurance A,Medical Insurance,35000
5294,15602909,Dickson,Female,41,0,166224.39,Gong Shang Stock Fund A,Stock Fund,59000
7209,15596165,Degtyarev,Male,25,98141.57,52309.8,Ping An Currency Fund A,Currency Fund,12000
3868,15659149,King,Male,39,0,197923.05,Zhao Shang Currency Fund C,Currency Fund,20000
3868,15659149,King,Male,39,0,197923.05,Hua Xia Accidental Insurance A,Accidental Insurance,36000
3868,15659149,King,Male,39,0,197923.05,Nong Ye Stock Fund B,Stock Fund,64000
3868,15659149,King,Male,39,0,197923.05,Chong Qing Debenture B,Debenture,84000
5224,15624695,Otitodilinna,Female,72,140301.72,179258.67,Guang Da Currency Fund B,Currency Fund,16500
5224,15624695,Otitodilinna,Female,72,140301.72,179258.67,Ping An Medical Insurance C,Medical Insurance,44000
5224,15624695,Otitodilinna,Female,72,140301.72,179258.67,Guang Da Stock Fund C,Stock Fund,70000
5224,15624695,Otitodilinna,Female,72,140301.72,179258.67,Zhong Xin Debenture C,Debenture,89000
6200,15750755,Yobachi,Female,33,0,156792.89,Ping An Currency Fund A,Currency Fund,12000
6200,15750755,Yobachi,Female,33,0,156792.89,Hua Xia Accidental Insurance A,Accidental Insurance,36000
6311,15641595,Jonathan,Male,43,97392.18,43956.83,Ping An Currency Fund A,Currency Fund,12000
3465,15689031,Murphy,Female,37,168066.87,35450.53,Ping An Currency Fund A,Currency Fund,12000
3465,15689031,Murphy,Female,37,168066.87,35450.53,Nong Ye Accidental Insurance C,Accidental Insurance,42000
3465,15689031,Murphy,Female,37,168066.87,35450.53,Gong Shang Stock Fund A,Stock Fund,59000
3465,15689031,Murphy,Female,37,168066.87,35450.53,Xing Ye Debenture A,Debenture,80000
1021,15654673,Onyinyechukwuka,Male,49,173434.9,165580.93,Ping An Currency Fund A,Currency Fund,12000
1021,15654673,Onyinyechukwuka,Male,49,173434.9,165580.93,Ping An Medical Insurance C,Medical Insurance,44000
1021,15654673,Onyinyechukwuka,Male,49,173434.9,165580.93,Guang Da Stock Fund C,Stock Fund,70000
1021,15654673,Onyinyechukwuka,Male,49,173434.9,165580.93,Chong Qing Debenture B,Debenture,84000
3982,15575676,Chung,Male,24,0,162597.15,Guang Da Currency Fund B,Currency Fund,16500
3982,15575676,Chung,Male,24,0,162597.15,Zhong Xin Medical Insurance B,Medical Insurance,39000
402,15747795,Pai,Female,38,129499.42,154071.27,Ping An Currency Fund A,Currency Fund,12000
402,15747795,Pai,Female,38,129499.42,154071.27,Jian She Accidental Insurance B,Accidental Insurance,39000
402,15747795,Pai,Female,38,129499.42,154071.27,Nong Ye Stock Fund B,Stock Fund,64000
402,15747795,Pai,Female,38,129499.42,154071.27,Xing Ye Debenture A,Debenture,80000
9458,15797822,Kingsley,Male,28,109137.12,58814.41,Guang Da Currency Fund B,Currency Fund,16500
9458,15797822,Kingsley,Male,28,109137.12,58814.41,Gong Shang Medical Insurance A,Medical Insurance,35000
7119,15661412,Wardell,Male,32,175307.32,187051.23,Ping An Currency Fund A,Currency Fund,12000
7119,15661412,Wardell,Male,32,175307.32,187051.23,Nong Ye Accidental Insurance C,Accidental Insurance,42000
7119,15661412,Wardell,Male,32,175307.32,187051.23,Nong Ye Stock Fund B,Stock Fund,64000
7119,15661412,Wardell,Male,32,175307.32,187051.23,Xing Ye Debenture A,Debenture,80000
7808,15568904,Kruglova,Male,34,106288.54,36639.25,Ping An Currency Fund A,Currency Fund,12000
